iter	MultiRMSE
1485	5.465953348e-06
1486	5.399135378e-06
1487	5.342548607e-06
1488	5.278853765e-06
1489	5.21273196e-06
1490	5.156386011e-06
1491	5.09191196e-06
1492	5.028306578e-06
1493	4.966534278e-06
1494	4.904394908e-06
1495	4.842980714e-06
1496	4.801060114e-06
1497	4.741765986e-06
1498	4.682570514e-06
1499	4.623684427e-06
1500	4.565710197e-06
1501	4.513822979e-06
1502	4.457385478e-06
1503	4.409753476e-06
1504	4.354668442e-06
1505	4.300102924e-06
1506	4.256117763e-06
1507	4.202734403e-06
1508	4.150067715e-06
1509	4.107333204e-06
1510	4.056061374e-06
1511	4.03092859e-06
1512	3.980484668e-06
1513	3.930556294e-06
1514	3.881194397e-06
1515	3.83270469e-06
1516	3.784383112e-06
1517	3.736975693e-06
1518	3.690010981e-06
1519	3.64388426e-06
1520	3.598393164e-06
1521	3.553275869e-06
1522	3.508784503e-06
1523	3.464917902e-06
1524	3.432508659e-06
1525	3.402158139e-06
1526	3.373019035e-06
1527	3.330759328e-06
1528	3.290955628e-06
1529	3.257866025e-06
1530	3.238029458e-06
1531	3.205029388e-06
1532	3.178617434e-06
1533	3.14166945e-06
1534	3.102887164e-06
1535	3.064087283e-06
1536	3.025570108e-06
1537	2.987739933e-06
1538	2.95031023e-06
1539	2.913616325e-06
1540	2.877161818e-06
1541	2.855446818e-06
1542	2.829935106e-06
1543	2.794536722e-06
1544	2.759568257e-06
1545	2.725017864e-06
1546	2.695649415e-06
1547	2.661912917e-06
1548	2.635092381e-06
1549	2.602117944e-06
1550	2.593515775e-06
1551	2.560990072e-06
1552	2.530915219e-06
1553	2.510233614e-06
1554	2.487609213e-06
1555	2.458966207e-06
1556	2.428047817e-06
1557	2.397777037e-06
1558	2.367747094e-06
1559	2.338858147e-06
1560	2.309617372e-06
1561	2.281342448e-06
1562	2.25285011e-06
1563	2.224522735e-06
1564	2.196716534e-06
1565	2.169217657e-06
1566	2.142101445e-06
1567	2.115289982e-06
1568	2.088792905e-06
1569	2.062999416e-06
1570	2.039315601e-06
1571	2.013742245e-06
1572	1.988433453e-06
1573	1.963564116e-06
1574	1.942510866e-06
1575	1.91811689e-06
1576	1.894867082e-06
1577	1.871436836e-06
1578	1.848182576e-06
1579	1.825020841e-06
1580	1.805135667e-06
1581	1.782523655e-06
1582	1.760417635e-06
1583	1.738651111e-06
1584	1.716946113e-06
1585	1.695482252e-06
1586	1.674281066e-06
1587	1.653734866e-06
1588	1.632962716e-06
1589	1.612562957e-06
1590	1.592380895e-06
1591	1.572434999e-06
1592	1.552794283e-06
1593	1.533355833e-06
1594	1.514145661e-06
1595	1.493742117e-06
1596	1.483812481e-06
1597	1.465213035e-06
1598	1.446847753e-06
1599	1.428790654e-06
1600	1.410915808e-06
1601	1.393382606e-06
1602	1.380691174e-06
1603	1.363401211e-06
1604	1.34717315e-06
1605	1.336791778e-06
1606	1.323720874e-06
1607	1.307193457e-06
1608	1.299082432e-06
1609	1.282878573e-06
1610	1.266844929e-06
1611	1.247887672e-06
1612	1.232283771e-06
1613	1.217473519e-06
1614	1.202248534e-06
1615	1.187233835e-06
1616	1.172397342e-06
1617	1.157735404e-06
1618	1.149107232e-06
1619	1.134817128e-06
1620	1.12481095e-06
1621	1.110722485e-06
1622	1.101195095e-06
1623	1.087375431e-06
1624	1.073756052e-06
1625	1.060537923e-06
1626	1.048688776e-06
1627	1.035794075e-06
1628	1.023007997e-06
1629	1.010242797e-06
1630	1.002072272e-06
1631	9.943115984e-07
1632	9.818824504e-07
1633	9.696040368e-07
1634	9.574993075e-07
1635	9.465116961e-07
1636	9.346714214e-07
1637	9.230160531e-07
1638	9.114627674e-07
1639	9.000913838e-07
1640	8.889676069e-07
1641	8.845485681e-07
1642	8.7366555e-07
1643	8.627483083e-07
1644	8.511053498e-07
1645	8.404647295e-07
1646	8.299309335e-07
1647	8.181914147e-07
1648	8.079671252e-07
1649	7.977814827e-07
1650	7.886333495e-07
1651	7.787251373e-07
1652	7.77042149e-07
1653	7.68201829e-07
1654	7.58608362e-07
1655	7.498617513e-07
1656	7.404768704e-07
1657	7.317391039e-07
1658	7.225878167e-07
1659	7.138200289e-07
1660	7.049940895e-07
1661	6.975625146e-07
1662	6.897097859e-07
1663	6.839145203e-07
1664	6.781244868e-07
1665	6.705316551e-07
1666	6.627999269e-07
1667	6.545181811e-07
1668	6.493272533e-07
1669	6.411799038e-07
1670	6.332770289e-07
1671	6.253885968e-07
1672	6.175329608e-07
1673	6.098306508e-07
1674	6.021951697e-07
1675	5.946404508e-07
1676	5.872057136e-07
1677	5.798660135e-07
1678	5.726143091e-07
1679	5.654490651e-07
1680	5.583802418e-07
1681	5.513915909e-07
1682	5.457646981e-07
1683	5.389409971e-07
1684	5.322026819e-07
1685	5.257338638e-07
1686	5.194170636e-07
1687	5.128875041e-07
1688	5.064724227e-07
1689	5.00223674e-07
1690	4.94177207e-07
1691	4.879843909e-07
1692	4.81868359e-07
1693	4.758364961e-07
1694	4.706513394e-07
1695	4.647638697e-07
1696	4.589691378e-07
1697	4.533515622e-07
1698	4.47700252e-07
1699	4.420960916e-07
1700	4.365903202e-07
1701	4.311958779e-07
1702	4.258092058e-07
1703	4.204909823e-07
1704	4.152489953e-07
1705	4.100106666e-07
1706	4.067409132e-07
1707	4.006707844e-07
1708	3.957541493e-07
1709	3.92550913e-07
1710	3.877522286e-07
1711	3.843703584e-07
1712	3.795716981e-07
1713	3.748500958e-07
1714	3.701765896e-07
1715	3.655492147e-07
1716	3.609419597e-07
1717	3.577182875e-07
1718	3.532902092e-07
1719	3.488659855e-07
1720	3.445080915e-07
1721	3.403621686e-07
1722	3.360753629e-07
1723	3.31991424e-07
1724	3.280020444e-07
1725	3.238997663e-07
1726	3.199320573e-07
1727	3.153699746e-07
1728	3.117306581e-07
1729	3.100003699e-07
1730	3.060943253e-07
1731	3.024091993e-07
1732	2.986523616e-07
1733	2.951018565e-07
1734	2.91415641e-07
1735	2.894902145e-07
1736	2.859444049e-07
1737	2.825985326e-07
1738	2.790656486e-07
1739	2.757800463e-07
1740	2.723030537e-07
1741	2.714525304e-07
1742	2.67606141e-07
1743	2.64267632e-07
1744	2.612785354e-07
1745	2.579877869e-07
1746	2.547774294e-07
1747	2.510378126e-07
1748	2.47909727e-07
1749	2.448091595e-07
1750	2.417503626e-07
1751	2.387263538e-07
1752	2.357408707e-07
1753	2.327726831e-07
1754	2.298421653e-07
1755	2.269737422e-07
1756	2.241403865e-07
1757	2.213490494e-07
1758	2.180997723e-07
1759	2.15371564e-07
1760	2.126826703e-07
1761	2.1016493e-07
1762	2.07540785e-07
1763	2.049606501e-07
1764	2.021657605e-07
1765	2.002419521e-07
1766	1.977410919e-07
1767	1.959019011e-07
1768	1.934538998e-07
1769	1.910408997e-07
1770	1.886535159e-07
1771	1.862955891e-07
1772	1.840188615e-07
1773	1.817128093e-07
1774	1.801542709e-07
1775	1.779486649e-07
1776	1.757270215e-07
1777	1.735341631e-07
1778	1.713662412e-07
1779	1.699487962e-07
1780	1.678243275e-07
1781	1.657351808e-07
1782	1.637065543e-07
1783	1.616502415e-07
1784	1.596293614e-07
1785	1.576523049e-07
1786	1.56276989e-07
1787	1.543100196e-07
1788	1.527003237e-07
1789	1.516237355e-07
1790	1.497329031e-07
1791	1.483497796e-07
1792	1.467716128e-07
1793	1.449390072e-07
1794	1.431290297e-07
1795	1.412871081e-07
1796	1.395713765e-07
1797	1.375360392e-07
1798	1.358644319e-07
1799	1.34185084e-07
1800	1.325064943e-07
1801	1.308558976e-07
1802	1.292574223e-07
1803	1.276412195e-07
1804	1.260466648e-07
1805	1.244738858e-07
1806	1.229170202e-07
1807	1.21381679e-07
1808	1.198634581e-07
1809	1.18365756e-07
1810	1.171608344e-07
1811	1.156953514e-07
1812	1.142477719e-07
1813	1.128843283e-07
1814	1.114729456e-07
1815	1.10079707e-07
1816	1.090121209e-07
1817	1.076451763e-07
1818	1.063004785e-07
1819	1.04971866e-07
1820	1.038524481e-07
1821	1.025562625e-07
1822	1.015036308e-07
1823	1.002737494e-07
1824	9.939179785e-08
1825	9.795477878e-08
1826	9.673033443e-08
1827	9.551780692e-08
1828	9.432137034e-08
1829	9.317366864e-08
1830	9.201013037e-08
1831	9.125877327e-08
1832	9.011412362e-08
1833	8.898806788e-08
1834	8.787765214e-08
1835	8.677812889e-08
1836	8.606768333e-08
1837	8.498947252e-08
1838	8.392509991e-08
1839	8.2878016e-08
1840	8.20812686e-08
1841	8.105450031e-08
1842	8.004125479e-08
1843	7.905430775e-08
1844	7.806768235e-08
1845	7.708920466e-08
1846	7.614471747e-08
1847	7.519319668e-08
1848	7.425365027e-08
1849	7.332092009e-08
1850	7.241081599e-08
1851	7.150772169e-08
1852	7.061312598e-08
1853	6.973029938e-08
1854	6.88578072e-08
1855	6.799681133e-08
1856	6.716751859e-08
1857	6.627296649e-08
1858	6.544620113e-08
1859	6.483971592e-08
1860	6.402795063e-08
1861	6.358090964e-08
1862	6.314708586e-08
1863	6.235760235e-08
1864	6.157603062e-08
1865	6.080305366e-08
1866	6.022362057e-08
1867	5.947075685e-08
1868	5.87267655e-08
1869	5.80264702e-08
1870	5.730125887e-08
1871	5.658363173e-08
1872	5.587616896e-08
1873	5.517743383e-08
1874	5.448738403e-08
1875	5.380786448e-08
1876	5.344790823e-08
1877	5.277999232e-08
1878	5.214125935e-08
1879	5.148481818e-08
1880	5.084145705e-08
1881	5.020565322e-08
1882	4.957970279e-08
1883	4.896081189e-08
1884	4.834891627e-08
1885	4.774298341e-08
1886	4.714704645e-08
1887	4.65580233e-08
1888	4.59769793e-08
1889	4.543274194e-08
1890	4.486221876e-08
1891	4.456543513e-08
1892	4.403363029e-08
1893	4.348134889e-08
1894	4.293940099e-08
1895	4.240556797e-08
1896	4.187501611e-08
1897	4.135163307e-08
1898	4.084197191e-08
1899	4.033106439e-08
1900	3.982594098e-08
1901	3.932827677e-08
1902	3.883801563e-08
1903	3.835769004e-08
1904	3.789336058e-08
1905	3.74195604e-08
1906	3.695885724e-08
1907	3.649633056e-08
1908	3.604003223e-08
1909	3.558983701e-08
1910	3.536603597e-08
1911	3.488586176e-08
1912	3.445293755e-08
1913	3.402110626e-08
1914	3.35953572e-08
1915	3.322897065e-08
1916	3.281353748e-08
1917	3.244279447e-08
1918	3.203744444e-08
1919	3.163706059e-08
1920	3.124125571e-08
1921	3.0980675e-08
1922	3.05930527e-08
1923	3.02252443e-08
1924	2.984685839e-08
1925	2.955697795e-08
1926	2.918796929e-08
1927	2.882342987e-08
1928	2.846370023e-08
1929	2.810858911e-08
1930	2.77556446e-08
1931	2.740869256e-08
1932	2.706592815e-08
1933	2.677429273e-08
1934	2.645708504e-08
1935	2.619771347e-08
1936	2.598086629e-08
1937	2.569616691e-08
1938	2.537617744e-08
1939	2.512384896e-08
1940	2.480865405e-08
1941	2.449912074e-08
1942	2.420928572e-08
1943	2.390569932e-08
1944	2.369030013e-08
1945	2.339409431e-08
1946	2.310404126e-08
1947	2.281548989e-08
1948	2.253016072e-08
1949	2.225359194e-08
1950	2.198067606e-08
1951	2.170582845e-08
1952	2.143460824e-08
1953	2.118289205e-08
1954	2.091795997e-08
1955	2.066105332e-08
1956	2.040901189e-08
1957	2.015395955e-08
1958	1.99015763e-08
1959	1.967100179e-08
1960	1.942493888e-08
1961	1.918545455e-08
1962	1.894562761e-08
1963	1.872645925e-08
1964	1.850027356e-08
1965	1.826898162e-08
1966	1.804028345e-08
1967	1.781592543e-08
1968	1.75962712e-08
1969	1.737644753e-08
1970	1.712862646e-08
1971	1.692152222e-08
1972	1.669167381e-08
1973	1.653689745e-08
1974	1.638118134e-08
1975	1.617657319e-08
1976	1.597445475e-08
1977	1.577990038e-08
1978	1.558276532e-08
1979	1.538783437e-08
1980	1.5168423e-08
1981	1.498580818e-08
1982	1.479789178e-08
1983	1.461318508e-08
1984	1.443080829e-08
1985	1.425038737e-08
1986	1.407256922e-08
1987	1.39363853e-08
1988	1.376476498e-08
1989	1.359240727e-08
1990	1.342707606e-08
1991	1.325901202e-08
1992	1.309366104e-08
1993	1.293658924e-08
1994	1.279267444e-08
1995	1.263509429e-08
1996	1.247803041e-08
1997	1.232214833e-08
1998	1.216860353e-08
1999	1.202020497e-08
2000	1.186965281e-08
2001	1.183831123e-08
2002	1.17534031e-08
2003	1.159359881e-08
2004	1.144882988e-08
2005	1.130641212e-08
2006	1.116709183e-08
2007	1.102687708e-08
2008	1.088902731e-08
2009	1.076287397e-08
2010	1.063464374e-08
2011	1.050160424e-08
2012	1.037059217e-08
2013	1.02409257e-08
2014	1.009595483e-08
2015	9.969896024e-09
2016	9.845241542e-09
2017	9.773621902e-09
2018	9.661334524e-09
2019	9.592154063e-09
2020	9.472261573e-09
2021	9.353950375e-09
2022	9.260896229e-09
2023	9.144928453e-09
2024	9.029883917e-09
2025	8.925588879e-09
2026	8.813436024e-09
2027	8.703205792e-09
2028	8.594810593e-09
2029	8.487379796e-09
2030	8.381687898e-09
2031	8.280910632e-09
2032	8.177529757e-09
2033	8.075256523e-09
2034	7.973914289e-09
2035	7.87504613e-09
2036	7.776516505e-09
2037	7.67929713e-09
2038	7.584881372e-09
2039	7.48998951e-09
2040	7.396422365e-09
2041	7.30387354e-09
2042	7.21248583e-09
2043	7.122160414e-09
2044	7.032928169e-09
2045	6.95319923e-09
2046	6.869378828e-09
2047	6.783845232e-09
2048	6.699181804e-09
2049	6.617701011e-09
2050	6.549483378e-09
2051	6.46747981e-09
2052	6.406606909e-09
2053	6.326468823e-09
2054	6.247272731e-09
2055	6.169834308e-09
2056	6.092582992e-09
2057	6.016337515e-09
2058	5.941141993e-09
2059	5.866913134e-09
2060	5.79525107e-09
2061	5.724315536e-09
2062	5.652763039e-09
2063	5.583560281e-09
2064	5.513997543e-09
2065	5.445134293e-09
2066	5.377066988e-09
2067	5.309976698e-09
2068	5.243300209e-09
2069	5.177942128e-09
2070	5.11333352e-09
2071	5.049331405e-09
2072	4.986148923e-09
2073	4.942264356e-09
2074	4.880430899e-09
2075	4.819490073e-09
2076	4.759079551e-09
2077	4.701401834e-09
2078	4.64427145e-09
2079	4.586044664e-09
2080	4.528762203e-09
2081	4.472224662e-09
2082	4.416539946e-09
2083	4.361292039e-09
2084	4.30684123e-09
2085	4.262485842e-09
2086	4.210121575e-09
2087	4.164590725e-09
2088	4.112673188e-09
2089	4.061291787e-09
2090	4.011020368e-09
2091	3.961007736e-09
2092	3.911529083e-09
2093	3.862635082e-09
2094	3.814347756e-09
2095	3.769087305e-09
2096	3.721925143e-09
2097	3.67542771e-09
2098	3.623741376e-09
2099	3.57846392e-09
2100	3.536359497e-09
2101	3.492475069e-09
2102	3.448991036e-09
2103	3.406275725e-09
2104	3.375572059e-09
2105	3.333505065e-09
2106	3.302228723e-09
2107	3.260912201e-09
2108	3.223295291e-09
2109	3.183011392e-09
2110	3.149034833e-09
2111	3.109699783e-09
2112	3.070861692e-09
2113	3.063475219e-09
2114	3.027488658e-09
2115	2.989703449e-09
2116	2.953738561e-09
2117	2.917417864e-09
2118	2.902459693e-09
2119	2.875863361e-09
2120	2.841095774e-09
2121	2.805516416e-09
2122	2.770472652e-09
2123	2.735900225e-09
2124	2.716863204e-09
2125	2.682940259e-09
2126	2.649456839e-09
2127	2.628872086e-09
2128	2.596053151e-09
2129	2.578232212e-09
2130	2.557613185e-09
2131	2.525669112e-09
2132	2.494098087e-09
2133	2.463296647e-09
2134	2.442772396e-09
2135	2.412229549e-09
2136	2.382129621e-09
2137	2.352357367e-09
2138	2.322957389e-09
2139	2.293970364e-09
2140	2.265670884e-09
2141	2.245863732e-09
2142	2.222075636e-09
2143	2.194317453e-09
2144	2.166946587e-09
2145	2.140145145e-09
2146	2.120980956e-09
2147	2.095027716e-09
2148	2.06883168e-09
2149	2.042972235e-09
2150	2.017467351e-09
2151	1.992987115e-09
2152	1.968039272e-09
2153	1.943481206e-09
2154	1.919237688e-09
2155	1.895260404e-09
2156	1.871623224e-09
2157	1.848204381e-09
2158	1.825419447e-09
2159	1.802620023e-09
2160	1.788717875e-09
2161	1.766363209e-09
2162	1.747486118e-09
2163	1.725643837e-09
2164	1.7075696e-09
2165	1.68606284e-09
2166	1.663643401e-09
2167	1.642824563e-09
2168	1.622330651e-09
2169	1.602004238e-09
2170	1.581952232e-09
2171	1.562235966e-09
2172	1.542584237e-09
2173	1.523291349e-09
2174	1.504256871e-09
2175	1.488246919e-09
2176	1.469656629e-09
2177	1.451304904e-09
2178	1.433145149e-09
2179	1.416873637e-09
2180	1.398384628e-09
2181	1.381306023e-09
2182	1.364019668e-09
2183	1.351035312e-09
2184	1.334356894e-09
2185	1.317671282e-09
2186	1.301569943e-09
2187	1.285309184e-09
2188	1.269215562e-09
2189	1.259616739e-09
2190	1.250185291e-09
2191	1.238579824e-09
2192	1.223160176e-09
2193	1.207961019e-09
2194	1.192831521e-09
2195	1.177919356e-09
2196	1.163180969e-09
2197	1.148910501e-09
2198	1.134521213e-09
2199	1.120299326e-09
2200	1.107080147e-09
2201	1.093844233e-09
2202	1.080181836e-09
2203	1.066672522e-09
2204	1.053361914e-09
2205	1.040148372e-09
2206	1.027517779e-09
2207	1.014639508e-09
2208	1.00213046e-09
2209	9.895934347e-10
2210	9.772281381e-10
2211	9.659080155e-10
2212	9.558493141e-10
2213	9.438699112e-10
2214	9.320639772e-10
2215	9.204394842e-10
2216	9.089473054e-10
2217	8.976007427e-10
2218	8.863687843e-10
2219	8.753379322e-10
2220	8.644731713e-10
2221	8.536578314e-10
2222	8.429755901e-10
2223	8.326735975e-10
2224	8.222655878e-10
2225	8.120150542e-10
2226	8.018573011e-10
2227	7.918242129e-10
2228	7.857650446e-10
2229	7.759527102e-10
2230	7.667368552e-10
2231	7.57159403e-10
2232	7.477069967e-10
2233	7.383682888e-10
2234	7.291607066e-10
2235	7.206531676e-10
2236	7.143894762e-10
2237	7.054343889e-10
2238	6.967336527e-10
2239	6.880522634e-10
2240	6.794334639e-10
2241	6.744703154e-10
2242	6.664020142e-10
2243	6.580982551e-10
2244	6.498737712e-10
2245	6.417321757e-10
2246	6.337278734e-10
2247	6.258069638e-10
2248	6.180360457e-10
2249	6.137594253e-10
2250	6.064593189e-10
2251	5.988957854e-10
2252	5.914149444e-10
2253	5.871763065e-10
2254	5.79842616e-10
2255	5.728349156e-10
2256	5.657307527e-10
2257	5.586482156e-10
2258	5.516765516e-10
2259	5.448037638e-10
2260	5.38701574e-10
2261	5.319591876e-10
2262	5.253018841e-10
2263	5.187276669e-10
2264	5.122259729e-10
2265	5.079414945e-10
2266	5.015854934e-10
2267	4.953374978e-10
2268	4.894739728e-10
2269	4.833625849e-10
2270	4.773376955e-10
2271	4.731391887e-10
2272	4.672326651e-10
2273	4.613934375e-10
2274	4.556564101e-10
2275	4.499809766e-10
2276	4.443795588e-10
2277	4.389962606e-10
2278	4.360700533e-10
2279	4.306078381e-10
2280	4.284311398e-10
2281	4.243429422e-10
2282	4.193336407e-10
2283	4.140779766e-10
2284	4.092241268e-10
2285	4.04104847e-10
2286	3.990504728e-10
2287	3.940741503e-10
2288	3.891844942e-10
2289	3.843072235e-10
2290	3.795014984e-10
2291	3.747530352e-10
2292	3.71959193e-10
2293	3.675384837e-10
2294	3.629564446e-10
2295	3.585115042e-10
2296	3.540164203e-10
2297	3.495825212e-10
2298	3.45218244e-10
2299	3.420881867e-10
2300	3.387391627e-10
2301	3.345172692e-10
2302	3.303558036e-10
2303	3.264582649e-10
2304	3.223828228e-10
2305	3.188587265e-10
2306	3.14856268e-10
2307	3.109237503e-10
2308	3.070599509e-10
2309	3.032075338e-10
2310	2.994244553e-10
2311	2.959745742e-10
2312	2.923473542e-10
2313	2.887027934e-10
2314	2.852162511e-10
2315	2.818337169e-10
2316	2.783747618e-10
2317	2.75782273e-10
2318	2.723541626e-10
2319	2.690290416e-10
2320	2.656592174e-10
2321	2.623401136e-10
2322	2.590771408e-10
2323	2.5583412e-10
2324	2.54036618e-10
2325	2.508645551e-10
2326	2.477099767e-10
2327	2.445927356e-10
2328	2.415495474e-10
2329	2.385698521e-10
2330	2.3647016e-10
2331	2.335479663e-10
2332	2.306605322e-10
2333	2.277714873e-10
2334	2.249356169e-10
2335	2.218555835e-10
2336	2.190920939e-10
2337	2.170369883e-10
2338	2.143202977e-10
2339	2.116880805e-10
2340	2.095634039e-10
2341	2.069528737e-10
2342	2.043544489e-10
2343	2.017992863e-10
2344	1.992898808e-10
2345	1.974546282e-10
2346	1.949860893e-10
2347	1.925661511e-10
2348	1.901500797e-10
2349	1.877570596e-10
2350	1.860611646e-10
2351	1.837388716e-10
2352	1.814652417e-10
2353	1.801824824e-10
2354	1.779141167e-10
2355	1.757060429e-10
2356	1.735000229e-10
2357	1.7135323e-10
2358	1.692036396e-10
2359	1.671678309e-10
2360	1.651879573e-10
2361	1.631287149e-10
2362	1.610860152e-10
2363	1.591708785e-10
2364	1.571704298e-10
2365	1.552379117e-10
2366	1.533098891e-10
2367	1.520306109e-10
2368	1.501189497e-10
2369	1.482418684e-10
2370	1.463981048e-10
2371	1.4505004e-10
2372	1.432316478e-10
2373	1.41438539e-10
2374	1.396650464e-10
2375	1.378956739e-10
2376	1.361863665e-10
2377	1.345576937e-10
2378	1.331374793e-10
2379	1.314678262e-10
2380	1.306518829e-10
2381	1.290202279e-10
2382	1.274058909e-10
2383	1.258084026e-10
2384	1.242488034e-10
2385	1.227045581e-10
2386	1.211856869e-10
2387	1.196530185e-10
2388	1.181515113e-10
2389	1.167865665e-10
2390	1.153422621e-10
2391	1.139007673e-10
2392	1.12487945e-10
2393	1.110843934e-10
2394	1.096885305e-10
2395	1.084230891e-10
2396	1.070644414e-10
2397	1.056219518e-10
2398	1.047219038e-10
2399	1.034192046e-10
2400	1.021166178e-10
2401	1.008434138e-10
2402	9.95778763e-11
2403	9.832537007e-11
2404	9.70988176e-11
2405	9.607008838e-11
2406	9.488624517e-11
2407	9.371180406e-11
2408	9.254864154e-11
2409	9.138513175e-11
2410	9.023145099e-11
2411	8.910661656e-11
2412	8.798625874e-11
2413	8.690219253e-11
2414	8.581537371e-11
2415	8.476377455e-11
2416	8.365142526e-11
2417	8.260020095e-11
2418	8.157583865e-11
2419	8.05580398e-11
2420	7.956821437e-11
2421	7.856133194e-11
2422	7.758379189e-11
2423	7.690049905e-11
2424	7.594124423e-11
2425	7.499812978e-11
2426	7.406382098e-11
2427	7.313502194e-11
2428	7.249683193e-11
2429	7.159672274e-11
2430	7.07027229e-11
2431	6.984646951e-11
2432	6.896338544e-11
2433	6.808627327e-11
2434	6.721260593e-11
2435	6.63790657e-11
2436	6.556381859e-11
2437	6.477103755e-11
2438	6.3970688e-11
2439	6.35379372e-11
2440	6.274131241e-11
2441	6.189834358e-11
2442	6.135205189e-11
2443	6.059205169e-11
2444	5.983584014e-11
2445	5.943184919e-11
2446	5.868557212e-11
2447	5.79406472e-11
2448	5.71994307e-11
2449	5.692560289e-11
2450	5.622156773e-11
2451	5.553500404e-11
2452	5.48518516e-11
2453	5.410474862e-11
2454	5.34506138e-11
2455	5.280256451e-11
2456	5.214837293e-11
2457	5.148836976e-11
2458	5.084060108e-11
2459	5.020848636e-11
2460	4.958049013e-11
2461	4.896540114e-11
2462	4.83461649e-11
2463	4.773096689e-11
2464	4.713634144e-11
2465	4.654494569e-11
2466	4.595750073e-11
2467	4.538820367e-11
2468	4.481988763e-11
2469	4.42780648e-11
2470	4.37404837e-11
2471	4.321488783e-11
2472	4.275369105e-11
2473	4.22276994e-11
2474	4.170447421e-11
2475	4.118353642e-11
2476	4.066600099e-11
2477	4.015271489e-11
2478	3.964036484e-11
2479	3.913309398e-11
2480	3.862742414e-11
2481	3.814650436e-11
2482	3.773390598e-11
2483	3.72599658e-11
2484	3.680027247e-11
2485	3.634476196e-11
2486	3.600380713e-11
2487	3.557988698e-11
2488	3.535194173e-11
2489	3.491669968e-11
2490	3.453836435e-11
2491	3.410670059e-11
2492	3.367835806e-11
2493	3.325210372e-11
2494	3.283207753e-11
2495	3.243516691e-11
2496	3.203836881e-11
2497	3.168618919e-11
2498	3.138814144e-11
2499	3.099942045e-11
2500	3.067985442e-11
2501	3.02759312e-11
2502	2.991056463e-11
2503	2.953308775e-11
2504	2.943884028e-11
2505	2.906958138e-11
2506	2.881764284e-11
2507	2.845050094e-11
2508	2.808541637e-11
2509	2.775121795e-11
2510	2.738940459e-11
2511	2.703119259e-11
2512	2.669017037e-11
2513	2.636925709e-11
2514	2.60678856e-11
2515	2.57605842e-11
2516	2.545914055e-11
2517	2.515959055e-11
2518	2.486962953e-11
2519	2.457104701e-11
2520	2.427575139e-11
2521	2.398365618e-11
2522	2.369182688e-11
2523	2.33991058e-11
2524	2.322701652e-11
2525	2.294307735e-11
2526	2.268358761e-11
2527	2.24155087e-11
2528	2.213732956e-11
2529	2.19101918e-11
2530	2.163250142e-11
2531	2.137014783e-11
2532	2.109770204e-11
2533	2.082492922e-11
2534	2.057671197e-11
2535	2.03282434e-11
2536	2.008529444e-11
2537	1.984326145e-11
2538	1.96029835e-11
2539	1.941451291e-11
2540	1.917689697e-11
2541	1.894027666e-11
2542	1.870423001e-11
2543	1.847035269e-11
2544	1.823803949e-11
2545	1.800680558e-11
2546	1.777295672e-11
2547	1.754412657e-11
2548	1.731727566e-11
2549	1.709263217e-11
2550	1.689782625e-11
2551	1.667685422e-11
2552	1.64977013e-11
2553	1.628770538e-11
2554	1.609260448e-11
2555	1.589895849e-11
2556	1.567614741e-11
2557	1.548487238e-11
2558	1.529494121e-11
2559	1.510613666e-11
2560	1.49181606e-11
2561	1.475303776e-11
2562	1.458623235e-11
2563	1.442124389e-11
2564	1.425718802e-11
2565	1.40961263e-11
2566	1.393750017e-11
2567	1.378069825e-11
2568	1.36567709e-11
2569	1.350148687e-11
2570	1.334782446e-11
2571	1.319308683e-11
2572	1.304064784e-11
2573	1.288478901e-11
2574	1.273722103e-11
2575	1.25875434e-11
2576	1.243839125e-11
2577	1.229024264e-11
2578	1.214088793e-11
2579	1.199462539e-11
2580	1.184923615e-11
2581	1.175628476e-11
2582	1.161224716e-11
2583	1.146925096e-11
2584	1.132213815e-11
2585	1.11808499e-11
2586	1.101712748e-11
2587	1.087616218e-11
2588	1.074552734e-11
2589	1.061575245e-11
2590	1.04866594e-11
2591	1.035647584e-11
2592	1.024816484e-11
2593	1.011944164e-11
2594	1.006215202e-11
2595	9.975890977e-12
2596	9.859998139e-12
2597	9.774796242e-12
2598	9.651286983e-12
2599	9.53594025e-12
2600	9.412216975e-12
2601	9.289575413e-12
2602	9.152829402e-12
2603	9.031452404e-12
2604	8.922705388e-12
2605	8.803965733e-12
2606	8.705579926e-12
2607	8.605415578e-12
2608	8.508483465e-12
2609	8.411643888e-12
2610	8.317580044e-12
2611	8.221174832e-12
2612	8.128006598e-12
2613	8.033012139e-12
2614	7.942241238e-12
2615	7.850816638e-12
2616	7.761472384e-12
2617	7.700009677e-12
2618	7.612252129e-12
2619	7.524838196e-12
2620	7.437319768e-12
2621	7.366882063e-12
2622	7.281111611e-12
2623	7.194457105e-12
2624	7.109360851e-12
2625	7.019086044e-12
2626	6.934433097e-12
2627	6.851717054e-12
2628	6.780294285e-12
2629	6.706207658e-12
2630	6.624215135e-12
2631	6.528969888e-12
2632	6.448873019e-12
2633	6.378095611e-12
2634	6.308528995e-12
2635	6.249781968e-12
2636	6.18108068e-12
2637	6.11344457e-12
2638	6.031313076e-12
2639	5.97438343e-12
2640	5.919034468e-12
2641	5.864005664e-12
2642	5.809287205e-12
2643	5.756316648e-12
2644	5.700538789e-12
2645	5.646559473e-12
2646	5.593416235e-12
2647	5.534747607e-12
2648	5.508166238e-12
2649	5.456629857e-12
